Nombre,Macro,Contact Reason 
[EMAIL] - [ACQ] - Producto declinado: Ya no me salé la oferta de tarjeta de crédito Nu en la App (oferta expiro),"¡Hola XXXXX! ¡Gracias por contactarte con Nu! Esperamos que te encuentres muy bien. Después de revisar tu caso, vemos que la oferta de la Tarjeta de Crédito Nu expiró en tu App, luego de pasar los 45 días calendario de la invitación que te hicimos. Por el momento, no podemos ofrecerte el producto nuevamente, pero nuestro sistema está constantemente aprendiendo y evolucionando para poder ofrecerte más productos que te ayuden a recuperar el control de tus finanzas. Una vez que podamos ofrecerte un producto de crédito, te haremos una nueva oferta y te notificaremos inmediatamente a través de tu App Nu y por el correo electrónico registrado. Recuerda que puedes visitar nuestro blog en el siguiente enlace: https://blog.nu.com.co/nu-colombia/, para enterarte de todas nuestras novedades. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Soft decline - Producto declinado
[EMAIL] - [ACQ] - Producto declinado: ¿Cuanto tiempo se demoran en ofrecerme la tarjeta crédito Nu?,"Hola, XXXXX. ¡Gracias por contactar a Nu Colombia! Esperamos que te encuentres muy bien. Nuestro sistema está constantemente aprendiendo y evolucionando, por eso te queremos contar que no hay un tiempo exacto, pero una vez podamos ofrecerte un producto de crédito, te haremos una oferta y te notificaremos de inmediato a través de tu App Nu y por el correo registrado. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!.",Soft decline - Producto declinado
[EMAIL] - [ACQ] - Producto declinado: ¿Por qué no puedo tener la tarjeta de crédito Nu? (Cliente sin oferta disponible),"Hola XXXXX, Gracias por contactar a Nu. Esperamos te encuentres muy bien. En Nu, lo más importante eres tú y la transparencia. Por eso queremos contarte que, realizamos un análisis de tu perfil, que va más allá de la evaluación del puntaje crediticio, también validamos hábitos de uso de productos financieros, capacidad de endeudamiento, entre otros factores, que nos permite determinar si en este momento podemos ofrecerte el producto de la Tarjeta de Crédito Nu, y aunque este no es el momento, para nosotros un 'no', nunca es definitivo. Nuestro sistema está constantemente aprendiendo y evolucionando para poder ofrecerte más productos que te ayuden a recuperar el control de tus finanzas. Una vez podamos ofrecerte un producto de crédito, te haremos una oferta y te notificaremos inmediatamente a través de tu App Nu y por el correo electrónico registrado. Recuerda que puedes visitar nuestro blog en el siguiente enlace: https://blog.nu.com.co/nu-colombia/, para enterarte de todas nuestras novedades. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Soft decline - Producto declinado
[ACQ] - Problemas registro: cliente no puede confirmar la dirección en el App (Bug),"Gracias por contarme lo sucedido, pero no hay de que preocuparse. Estuve revisando tu caso y me di cuenta de que la dirección que estás tratando de confirmar para el envío de tu tarjeta débito, cuenta con tildes, es por ese motivo que no puede continuar, en este caso te recomiendo lo siguiente: 1. Retoma el proceso de aplicación para Cuenta Nu en tu App; 2. Al momento de confirmar la dirección, por favor selecciona la opción “Otra dirección”; 3. Digita tu dirección de preferencia, sin hacer uso de tildes y ¡listo!, con esto podrás continuar el proceso para abrir tu Cuenta Nu.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ/Fraud] - Cliente o prospecto con PPT quiere solicitar tarjeta de Crédito,"Queremos informarte que, por el momento, con el Permiso de Protección Temporal (PPT) podríamos ofrecerte la Cuenta de Ahorros Nu, con la cual podrás disfrutar de: — Ver tu dinero crecer todos los días — Cero cuota de manejo — $0 costo por transferencias interbancarias — Seguridad avanzada sobre tu cuenta. — Atención 24/7 Para más detalles acerca de nuestros productos, te invitamos a seguirnos en nuestras redes sociales o revisar nuestro blog en https://blog.nu.com.co/.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] - Cross-sell: Cliente no le aparece el banner de Cuenta Nu (oferta expiro),"¡Hola, XXXX! ¡Gracias por contactarte con Nu! Esperamos que te encuentres muy bien. Gracias por contarme lo que está sucediendo, te confirmo que he reportado tu caso con nuestro equipo especializado para brindarte soporte lo más pronto posible, cualquier novedad del caso, nos podremos en contacto por correo electrónico. Recuerda que puedes visitar nuestro blog en el siguiente enlace: https://blog.nu.com.co/nu-colombia/, para enterarte de todas nuestras novedades. Un abrazo, Equipo Nu.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] - Fotos: Mis fotos fueron rechazadas ¿Qué sucedió?,"Te comento que las fotos que nos enviaste no cumplen con los requisitos de aprobación, debido a que la calidad de las mismas no era la adecuada. Por favor vuelve a enviarnos las fotos desde tu App Nu y te recomiendo revisar que las fotos sean claras y legibles: recuerda enfocar tu cámara, y contar con buena iluminación, para que nuestro equipo especializado pueda revisarlas sin ningún inconveniente.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] - Problemas registro: Cliente no le aparece el banner de Cuenta Nu (oferta expiro),"Gracias por contarme lo que está sucediendo, te confirmo que he reportado tu caso con nuestro equipo especializado para brindarte soporte lo más pronto posible, cualquier novedad del caso, nos podremos en contacto por correo electrónico.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
"[ACQ] - Fotos: La App se queda cargando, error de conexión ","No te preocupes, antes de volver a intentar a tomar las fotos en la App de Nu, te sugerimos revisar tu conexión a internet, esta debe ser estable y fuerte para que puedas culminar tu registro. En caso de que estés conectado a tus datos móviles, asegúrate de que sea una conexión lo suficientemente fuerte. De no serlo, puedes cambiar de red por tu red doméstica e intentar retomar tu registro. Recuerda siempre conectarte a redes de internet seguras y de tu confianza, para que siempre mantengas protegidos tus datos personales. Si el error de conexión persiste, luego de haber hecho el cambio de redes o estas verificaciones, no dudes en enviarnos un correo a ayuda@nu.com.co adjuntando capturas de pantalla o vídeo donde se evidencie el error.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] - Fotos: Me sale un error por mucho movimiento. Fotos no están siendo enviadas correctamente,"No te preocupes, a continuación te daremos unas sencillas recomendaciones para tomar tus fotos y así las puedas enviar con éxito: - Busca un lugar iluminado, pero que no afecte la visibilidad de los documentos. - Puedes colocar tu documento de identidad sobre una mesa o un sitio donde puedas apoyar tus brazos y así tener mucha más estabilidad al tomar las fotos. - Puedes solicitar ayuda a un familiar o una persona de confianza, para que te ayude a tomar las fotos.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] - Fotos: No me sirve la cámara del celular para enviar las fotos ¿Las puedo enviar por correo?,"No te preocupes, en este caso te recomendamos utilizar otro dispositivo para enviar la fotos y finalmente culminar tu registro en la App.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
"[ACQ] - Fotos: No se activa la cámara y no puedo terminar el registro en la App, mensaje ""Actualización del sistema operativo""","Para poder continuar con tu registro, por favor válida la actualización del sistema operativo de tu dispositivo, para hacer este proceso es necesario que sigas las siguientes recomendaciones según el tipo de dispositivo que tienes: Android: Ve a los ajustes de tu teléfono; Busca ""Actualización de software’’; Da clic en ‘’Descargar e instalar’’; Finalmente da clic en ‘’Instalar’’; iOS: Ve a configuraciones Busca la opción “General” Selecciona “Actualización de software” Descarga e instala la última versión de tu sistema operativo. Y ¡listo!, una vez se complete la actualización de tu sistema operativo, puedes regresar a tu App de Nu a culminar tu registro. En caso de que tu sistema operativo este actualizado, por favor válida en tu tienda de aplicaciones Play Store / App Store si tu App de Nu está solicitando ser actualizada, de ser así actualízala antes de retomar el registro.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] - Fotos: No quiero darle autorización a la cámara del celular para que envíe las fotos ¿Las puedo enviar por correo?,"Para nosotros es muy importante proteger tus datos y hacer la validación de tu identidad, es por ello que es necesario que des autorización a la cámara de tu dispositivo, para que así puedas enviar tus fotos a través de la App de Nu durante el registro.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
"[CUENTA NU] - ACQ - Mis fotos salieron borrosas, ¿qué hago?","¡Me alegra saber que completaste tu registro para nuestra Cuenta Nu! Te cuento que nuestro equipo especializado revisará tus fotos y si coincide en que salieron borrosas, te solicitarán que las envíes nuevamente desde la App Nu. De ser así, te recomiendo tomar nuevamente las fotos asegurando que el lente de la cámara esté limpio y que te encuentres en un lugar con buena iluminación.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[EMAIL] - [ACQ] - Flujo de registro - Bug confirmado: notificación general a los usuarios afectados,"Hola XXXXX, Gracias por contactar a Nu y comentarnos los inconvenientes que estás presentando en tu registro. Queremos contarte que actualmente estamos presentando inconvenientes en nuestra App, pero no hay de que preocuparse, nuestro equipo especializado se encuentra trabajando para ayudarte lo más pronto posible. Cualquier novedad sobre tu caso, te estaremos notificando a través de este medio. Si tienes otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Recuerda que puedes visitar nuestro blog mediante el siguiente enlace, para mantenerte actualizado con todas nuestras novedades. Un abrazo, Equipo Nu.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
[ACQ] -Usuarios se contactan indicando que presentan problemas para confirmar el correo (Link Magico)- BUG¡,"Hola XXXX! Gracias por contactar a Nu Colombia ¡Esperamos que estés muy bien! Gracias por reportarnos el inconveniente que estás presentando a la hora de hacer tu registro en la app. Revisamos tu caso y una vez leas y aceptes el contrato, la app te pedirá confirmar tu correo registrado para que puedas completar el registro con éxito. Si estás desde un computador, sigue estos pasos: 1. Haz clic en el link enviado a tu correo. 2. Al ser redirigido a nuestra página web, ingresa tu número de documento y tu correo registrado. 3. Regresa a la app y selecciona la opción ""Ya confirmé mi correo"". Si estás desde un celular, sigue estos pasos: 1. Desinstala la App. 2. Abre el correo con el asunto ""Confirma tu correo"" y selecciona el botón morado para confirmar tus datos. 3. Descarga de nuevo la App e ingresa por la opción de ""soy cliente"" y continuarás desde el último paso para completar tu registro. Y ¡listo! Habrás terminado tu registro en la app exitosamente. Nuestro equipo validará tus documentos y tan pronto lo hagan, recibirás una respuesta a través de este mismo medio. Si después de estos pasos aún no puedes confirmar tu correo, responde a este correo, o contáctanos a través de nuestros canales oficiales de atención al cliente 24/7. Cualquier duda que tengas, no dudes en comunicarte con nosotros a través de ayuda@nu.com.co. Un abrazo, Equipo Nu.",Prospecto solicita no continuar con el proceso de registro (Cancelar invitación Nu)
